Geneid	Entity	Symbol	Label	SourceFile
gene-g101	phage	g101	late	Leskinen_cleaned.tsv
gene-g168	phage	g168	late	Leskinen_cleaned.tsv
gene-g061	phage	g061	early	Leskinen_cleaned.tsv
gene-g353	phage	g353	middle	Leskinen_cleaned.tsv
gene-g307	phage	g307	late	Leskinen_cleaned.tsv
gene-g242	phage	g242	late	Leskinen_cleaned.tsv
gene-g238	phage	g238	late	Leskinen_cleaned.tsv
gene-g163	phage	g163	early	Leskinen_cleaned.tsv
gene-g053	phage	g053	early	Leskinen_cleaned.tsv
gene-g285	phage	g285	early	Leskinen_cleaned.tsv
gene-g063	phage	g063	middle	Leskinen_cleaned.tsv
gene-g293	phage	g293	late	Leskinen_cleaned.tsv
gene-g125	phage	g125	middle	Leskinen_cleaned.tsv
gene-g124	phage	g124	middle	Leskinen_cleaned.tsv
gene-g346	phage	g346	middle	Leskinen_cleaned.tsv
gene-g131	phage	g131	late	Leskinen_cleaned.tsv
gene-g065	phage	g065	late	Leskinen_cleaned.tsv
gene-g052	phage	g052	early	Leskinen_cleaned.tsv
gene-g300	phage	g300	early	Leskinen_cleaned.tsv
gene-g324	phage	g324	early	Leskinen_cleaned.tsv
gene-g043	phage	g043	early	Leskinen_cleaned.tsv
gene-g001	phage	g001	early	Leskinen_cleaned.tsv
gene-g345	phage	g345	middle	Leskinen_cleaned.tsv
gene-g225	phage	g225	late	Leskinen_cleaned.tsv
gene-g192	phage	g192	late	Leskinen_cleaned.tsv
gene-g029	phage	g029	early	Leskinen_cleaned.tsv
gene-g092	phage	g092	early	Leskinen_cleaned.tsv
gene-g159	phage	g159	late	Leskinen_cleaned.tsv
gene-g254	phage	g254	middle	Leskinen_cleaned.tsv
gene-g220	phage	g220	middle	Leskinen_cleaned.tsv
gene-g268	phage	g268	late	Leskinen_cleaned.tsv
gene-g062	phage	g062	early	Leskinen_cleaned.tsv
gene-g185	phage	g185	late	Leskinen_cleaned.tsv
gene-g296	phage	g296	late	Leskinen_cleaned.tsv
gene-g351	phage	g351	early	Leskinen_cleaned.tsv
gene-g151	phage	g151	late	Leskinen_cleaned.tsv
gene-g099	phage	g099	early	Leskinen_cleaned.tsv
gene-g344	phage	g344	middle	Leskinen_cleaned.tsv
gene-g042	phage	g042	middle	Leskinen_cleaned.tsv
gene-g107	phage	g107	early	Leskinen_cleaned.tsv
gene-g322	phage	g322	early	Leskinen_cleaned.tsv
gene-g235	phage	g235	late	Leskinen_cleaned.tsv
gene-g333	phage	g333	early	Leskinen_cleaned.tsv
gene-g156	phage	g156	late	Leskinen_cleaned.tsv
gene-g226	phage	g226	early	Leskinen_cleaned.tsv
gene-g180	phage	g180	early	Leskinen_cleaned.tsv
gene-g140	phage	g140	middle	Leskinen_cleaned.tsv
gene-g093	phage	g093	late	Leskinen_cleaned.tsv
gene-g239	phage	g239	early	Leskinen_cleaned.tsv
gene-g102	phage	g102	early	Leskinen_cleaned.tsv
gene-g308	phage	g308	late	Leskinen_cleaned.tsv
gene-g266	phage	g266	late	Leskinen_cleaned.tsv
gene-g031	phage	g031	middle	Leskinen_cleaned.tsv
gene-g135	phage	g135	early	Leskinen_cleaned.tsv
gene-g363	phage	g363	early	Leskinen_cleaned.tsv
gene-g006	phage	g006	early	Leskinen_cleaned.tsv
gene-g010	phage	g010	early	Leskinen_cleaned.tsv
gene-g095	phage	g095	early	Leskinen_cleaned.tsv
gene-g083	phage	g083	early	Leskinen_cleaned.tsv
gene-g122	phage	g122	early	Leskinen_cleaned.tsv
gene-g137	phage	g137	early	Leskinen_cleaned.tsv
gene-tRNA-Arg (UCU)	phage	tRNA-Arg (UCU)	late	Leskinen_cleaned.tsv
gene-g213	phage	g213	late	Leskinen_cleaned.tsv
gene-g149	phage	g149	early	Leskinen_cleaned.tsv
gene-g245	phage	g245	late	Leskinen_cleaned.tsv
gene-g108	phage	g108	late	Leskinen_cleaned.tsv
gene-g237	phage	g237	late	Leskinen_cleaned.tsv
gene-g094	phage	g094	early	Leskinen_cleaned.tsv
gene-g327	phage	g327	late	Leskinen_cleaned.tsv
gene-g055	phage	g055	late	Leskinen_cleaned.tsv
gene-g077	phage	g077	early	Leskinen_cleaned.tsv
gene-g339	phage	g339	early	Leskinen_cleaned.tsv
gene-g206	phage	g206	late	Leskinen_cleaned.tsv
gene-g260	phage	g260	middle	Leskinen_cleaned.tsv
gene-g218	phage	g218	middle	Leskinen_cleaned.tsv
gene-g120	phage	g120	middle	Leskinen_cleaned.tsv
gene-g232	phage	g232	early	Leskinen_cleaned.tsv
gene-g313	phage	g313	late	Leskinen_cleaned.tsv
gene-g160	phage	g160	early	Leskinen_cleaned.tsv
gene-g354	phage	g354	middle	Leskinen_cleaned.tsv
gene-g295	phage	g295	early	Leskinen_cleaned.tsv
gene-g186	phage	g186	late	Leskinen_cleaned.tsv
gene-g236	phage	g236	late	Leskinen_cleaned.tsv
gene-g304	phage	g304	middle	Leskinen_cleaned.tsv
gene-g228	phage	g228	early	Leskinen_cleaned.tsv
gene-g075	phage	g075	late	Leskinen_cleaned.tsv
gene-g040	phage	g040	middle	Leskinen_cleaned.tsv
gene-g272	phage	g272	early	Leskinen_cleaned.tsv
gene-g182	phage	g182	late	Leskinen_cleaned.tsv
gene-g221	phage	g221	middle	Leskinen_cleaned.tsv
gene-g143	phage	g143	early	Leskinen_cleaned.tsv
gene-g086	phage	g086	early	Leskinen_cleaned.tsv
gene-g161	phage	g161	early	Leskinen_cleaned.tsv
gene-g251	phage	g251	middle	Leskinen_cleaned.tsv
gene-g263	phage	g263	early	Leskinen_cleaned.tsv
gene-g291	phage	g291	early	Leskinen_cleaned.tsv
gene-g144	phage	g144	middle	Leskinen_cleaned.tsv
gene-g114	phage	g114	middle	Leskinen_cleaned.tsv
gene-g039	phage	g039	middle	Leskinen_cleaned.tsv
gene-g164	phage	g164	late	Leskinen_cleaned.tsv
gene-g148	phage	g148	early	Leskinen_cleaned.tsv
gene-g067	phage	g067	early	Leskinen_cleaned.tsv
gene-g090	phage	g090	late	Leskinen_cleaned.tsv
gene-g255	phage	g255	middle	Leskinen_cleaned.tsv
gene-g276	phage	g276	early	Leskinen_cleaned.tsv
gene-g080	phage	g080	early	Leskinen_cleaned.tsv
gene-g264	phage	g264	late	Leskinen_cleaned.tsv
gene-g058	phage	g058	middle	Leskinen_cleaned.tsv
gene-g211	phage	g211	middle	Leskinen_cleaned.tsv
gene-g233	phage	g233	early	Leskinen_cleaned.tsv
gene-g280	phage	g280	early	Leskinen_cleaned.tsv
gene-g126	phage	g126	middle	Leskinen_cleaned.tsv
gene-g298	phage	g298	early	Leskinen_cleaned.tsv
gene-g089	phage	g089	late	Leskinen_cleaned.tsv
gene-g027	phage	g027	middle	Leskinen_cleaned.tsv
gene-g072	phage	g072	early	Leskinen_cleaned.tsv
gene-g036	phage	g036	middle	Leskinen_cleaned.tsv
gene-g054	phage	g054	early	Leskinen_cleaned.tsv
gene-g290	phage	g290	early	Leskinen_cleaned.tsv
gene-g258	phage	g258	middle	Leskinen_cleaned.tsv
gene-g196	phage	g196	early	Leskinen_cleaned.tsv
gene-g028	phage	g028	early	Leskinen_cleaned.tsv
gene-g060	phage	g060	early	Leskinen_cleaned.tsv
gene-g034	phage	g034	middle	Leskinen_cleaned.tsv
gene-g283	phage	g283	middle	Leskinen_cleaned.tsv
gene-g338	phage	g338	late	Leskinen_cleaned.tsv
gene-g209	phage	g209	early	Leskinen_cleaned.tsv
gene-g046	phage	g046	early	Leskinen_cleaned.tsv
gene-g320	phage	g320	middle	Leskinen_cleaned.tsv
gene-g265	phage	g265	late	Leskinen_cleaned.tsv
gene-g070	phage	g070	late	Leskinen_cleaned.tsv
gene-g256	phage	g256	middle	Leskinen_cleaned.tsv
gene-g138	phage	g138	early	Leskinen_cleaned.tsv
gene-g019	phage	g019	middle	Leskinen_cleaned.tsv
gene-g166	phage	g166	early	Leskinen_cleaned.tsv
gene-g071	phage	g071	late	Leskinen_cleaned.tsv
gene-g328	phage	g328	early	Leskinen_cleaned.tsv
gene-g171	phage	g171	late	Leskinen_cleaned.tsv
gene-g105	phage	g105	late	Leskinen_cleaned.tsv
gene-g110	phage	g110	late	Leskinen_cleaned.tsv
gene-tRNA-Asn (GUU)	phage	tRNA-Asn (GUU)	late	Leskinen_cleaned.tsv
gene-g150	phage	g150	early	Leskinen_cleaned.tsv
gene-g162	phage	g162	late	Leskinen_cleaned.tsv
gene-g084	phage	g084	early	Leskinen_cleaned.tsv
gene-g210	phage	g210	early	Leskinen_cleaned.tsv
gene-g259	phage	g259	late	Leskinen_cleaned.tsv
gene-g011	phage	g011	early	Leskinen_cleaned.tsv
gene-g319	phage	g319	middle	Leskinen_cleaned.tsv
gene-g229	phage	g229	late	Leskinen_cleaned.tsv
gene-g356	phage	g356	early	Leskinen_cleaned.tsv
gene-g015	phage	g015	early	Leskinen_cleaned.tsv
gene-g205	phage	g205	early	Leskinen_cleaned.tsv
gene-g041	phage	g041	middle	Leskinen_cleaned.tsv
gene-g202	phage	g202	late	Leskinen_cleaned.tsv
gene-g197	phage	g197	early	Leskinen_cleaned.tsv
gene-g023	phage	g023	middle	Leskinen_cleaned.tsv
gene-g208	phage	g208	early	Leskinen_cleaned.tsv
gene-g104	phage	g104	early	Leskinen_cleaned.tsv
gene-g349	phage	g349	early	Leskinen_cleaned.tsv
gene-g044	phage	g044	early	Leskinen_cleaned.tsv
gene-g109	phage	g109	late	Leskinen_cleaned.tsv
gene-g056	phage	g056	late	Leskinen_cleaned.tsv
gene-g246	phage	g246	late	Leskinen_cleaned.tsv
gene-g273	phage	g273	late	Leskinen_cleaned.tsv
gene-g314	phage	g314	late	Leskinen_cleaned.tsv
gene-g005	phage	g005	early	Leskinen_cleaned.tsv
gene-g106	phage	g106	early	Leskinen_cleaned.tsv
gene-g025	phage	g025	early	Leskinen_cleaned.tsv
gene-g064	phage	g064	late	Leskinen_cleaned.tsv
gene-g240	phage	g240	early	Leskinen_cleaned.tsv
gene-g079	phage	g079	early	Leskinen_cleaned.tsv
gene-g130	phage	g130	early	Leskinen_cleaned.tsv
gene-g119	phage	g119	middle	Leskinen_cleaned.tsv
gene-g129	phage	g129	early	Leskinen_cleaned.tsv
gene-g271	phage	g271	early	Leskinen_cleaned.tsv
gene-g155	phage	g155	late	Leskinen_cleaned.tsv
gene-g261	phage	g261	late	Leskinen_cleaned.tsv
gene-g301	phage	g301	late	Leskinen_cleaned.tsv
gene-g310	phage	g310	late	Leskinen_cleaned.tsv
gene-g207	phage	g207	early	Leskinen_cleaned.tsv
gene-g262	phage	g262	early	Leskinen_cleaned.tsv
gene-g066	phage	g066	late	Leskinen_cleaned.tsv
gene-g187	phage	g187	late	Leskinen_cleaned.tsv
gene-g139	phage	g139	middle	Leskinen_cleaned.tsv
gene-tRNA-Leu (UAG)	phage	tRNA-Leu (UAG)	late	Leskinen_cleaned.tsv
gene-g045	phage	g045	early	Leskinen_cleaned.tsv
gene-g049	phage	g049	early	Leskinen_cleaned.tsv
gene-g038	phage	g038	middle	Leskinen_cleaned.tsv
gene-g158	phage	g158	late	Leskinen_cleaned.tsv
gene-g311	phage	g311	late	Leskinen_cleaned.tsv
gene-g121	phage	g121	early	Leskinen_cleaned.tsv
gene-g303	phage	g303	middle	Leskinen_cleaned.tsv
gene-g215	phage	g215	middle	Leskinen_cleaned.tsv
gene-g198	phage	g198	late	Leskinen_cleaned.tsv
gene-g088	phage	g088	early	Leskinen_cleaned.tsv
gene-g183	phage	g183	late	Leskinen_cleaned.tsv
gene-g234	phage	g234	late	Leskinen_cleaned.tsv
gene-g113	phage	g113	middle	Leskinen_cleaned.tsv
gene-g169	phage	g169	early	Leskinen_cleaned.tsv
gene-g132	phage	g132	early	Leskinen_cleaned.tsv
gene-g165	phage	g165	early	Leskinen_cleaned.tsv
gene-g231	phage	g231	late	Leskinen_cleaned.tsv
gene-g014	phage	g014	early	Leskinen_cleaned.tsv
gene-g248	phage	g248	late	Leskinen_cleaned.tsv
gene-g252	phage	g252	middle	Leskinen_cleaned.tsv
gene-g201	phage	g201	late	Leskinen_cleaned.tsv
gene-g222	phage	g222	middle	Leskinen_cleaned.tsv
gene-g116	phage	g116	late	Leskinen_cleaned.tsv
gene-g111	phage	g111	early	Leskinen_cleaned.tsv
gene-g032	phage	g032	middle	Leskinen_cleaned.tsv
gene-g097	phage	g097	early	Leskinen_cleaned.tsv
gene-g170	phage	g170	late	Leskinen_cleaned.tsv
gene-g347	phage	g347	middle	Leskinen_cleaned.tsv
gene-g337	phage	g337	late	Leskinen_cleaned.tsv
gene-g190	phage	g190	late	Leskinen_cleaned.tsv
gene-g177	phage	g177	early	Leskinen_cleaned.tsv
gene-g334	phage	g334	early	Leskinen_cleaned.tsv
gene-g361	phage	g361	middle	Leskinen_cleaned.tsv
gene-g249	phage	g249	late	Leskinen_cleaned.tsv
gene-g362	phage	g362	middle	Leskinen_cleaned.tsv
gene-g323	phage	g323	early	Leskinen_cleaned.tsv
gene-g217	phage	g217	middle	Leskinen_cleaned.tsv
gene-g299	phage	g299	early	Leskinen_cleaned.tsv
gene-JD032_9	phage	gene-JD032_9	middle	Li_cleaned.tsv
gene-JD032_54	phage	gene-JD032_54	late	Li_cleaned.tsv
gene-JD032_25	phage	gene-JD032_25	late	Li_cleaned.tsv
gene-JD032_16	phage	gene-JD032_16	middle	Li_cleaned.tsv
gene-JD032_29	phage	gene-JD032_29	late	Li_cleaned.tsv
gene-JD032_24	phage	gene-JD032_24	late	Li_cleaned.tsv
gene-JD032_36	phage	gene-JD032_36	late	Li_cleaned.tsv
gene-JD032_1	phage	gene-JD032_1	late	Li_cleaned.tsv
gene-JD032_41	phage	gene-JD032_41	late	Li_cleaned.tsv
gene-JD032_30	phage	gene-JD032_30	late	Li_cleaned.tsv
gene-JD032_26	phage	gene-JD032_26	late	Li_cleaned.tsv
gene-JD032_17	phage	gene-JD032_17	late	Li_cleaned.tsv
gene-JD032_2	phage	gene-JD032_2	late	Li_cleaned.tsv
gene-JD032_51	phage	gene-JD032_51	late	Li_cleaned.tsv
gene-JD032_15	phage	gene-JD032_15	middle	Li_cleaned.tsv
gene-JD032_10	phage	gene-JD032_10	middle	Li_cleaned.tsv
gene-JD032_5	phage	gene-JD032_5	middle	Li_cleaned.tsv
gene-JD032_19	phage	gene-JD032_19	late	Li_cleaned.tsv
gene-JD032_31	phage	gene-JD032_31	late	Li_cleaned.tsv
gene-JD032_37	phage	gene-JD032_37	late	Li_cleaned.tsv
gene-JD032_22	phage	gene-JD032_22	late	Li_cleaned.tsv
gene-JD032_33	phage	gene-JD032_33	late	Li_cleaned.tsv
gene-JD032_52	phage	gene-JD032_52	late	Li_cleaned.tsv
gene-JD032_49	phage	gene-JD032_49	late	Li_cleaned.tsv
gene-JD032_44	phage	gene-JD032_44	late	Li_cleaned.tsv
gene-JD032_14	phage	gene-JD032_14	middle	Li_cleaned.tsv
gene-JD032_20	phage	gene-JD032_20	late	Li_cleaned.tsv
gene-JD032_40	phage	gene-JD032_40	late	Li_cleaned.tsv
gene-JD032_42	phage	gene-JD032_42	late	Li_cleaned.tsv
gene-JD032_18	phage	gene-JD032_18	late	Li_cleaned.tsv
gene-JD032_13	phage	gene-JD032_13	middle	Li_cleaned.tsv
gene-JD032_43	phage	gene-JD032_43	late	Li_cleaned.tsv
gene-JD032_6	phage	gene-JD032_6	middle	Li_cleaned.tsv
gene-JD032_34	phage	gene-JD032_34	late	Li_cleaned.tsv
gene-JD032_7	phage	gene-JD032_7	middle	Li_cleaned.tsv
gene-JD032_48	phage	gene-JD032_48	late	Li_cleaned.tsv
gene-JD032_12	phage	gene-JD032_12	middle	Li_cleaned.tsv
gene-JD032_11	phage	gene-JD032_11	middle	Li_cleaned.tsv
gene-JD032_53	phage	gene-JD032_53	late	Li_cleaned.tsv
gene-JD032_35	phage	gene-JD032_35	late	Li_cleaned.tsv
gene-JD032_45	phage	gene-JD032_45	late	Li_cleaned.tsv
gene-JD032_4	phage	gene-JD032_4	middle	Li_cleaned.tsv
gene-JD032_21	phage	gene-JD032_21	late	Li_cleaned.tsv
gene-JD032_38	phage	gene-JD032_38	late	Li_cleaned.tsv
gene-JD032_8	phage	gene-JD032_8	middle	Li_cleaned.tsv
gene-JD032_23	phage	gene-JD032_23	early	Li_cleaned.tsv
gene-JD032_28	phage	gene-JD032_28	late	Li_cleaned.tsv
gene-JD032_46	phage	gene-JD032_46	late	Li_cleaned.tsv
gene-JD032_39	phage	gene-JD032_39	late	Li_cleaned.tsv
gene-JD032_47	phage	gene-JD032_47	late	Li_cleaned.tsv
gene-JD032_27	phage	gene-JD032_27	late	Li_cleaned.tsv
gene-JD032_50	phage	gene-JD032_50	late	Li_cleaned.tsv
gene-JD032_32	phage	gene-JD032_32	late	Li_cleaned.tsv
gene-JD032_3	phage	gene-JD032_3	late	Li_cleaned.tsv
gene-VPVV882_gp48	phage	gene-VPVV882_gp48	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp56	phage	gene-VPVV882_gp56	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp37	phage	gene-VPVV882_gp37	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp42	phage	gene-VPVV882_gp42	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp27	phage	gene-VPVV882_gp27	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp52	phage	gene-VPVV882_gp52	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp35	phage	D	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp63	phage	gene-VPVV882_gp63	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp55	phage	gene-VPVV882_gp55	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp50	phage	gene-VPVV882_gp50	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp01	phage	gene-VPVV882_gp01	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp58	phage	gene-VPVV882_gp58	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp43	phage	gene-VPVV882_gp43	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp23	phage	gene-VPVV882_gp23	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp15	phage	gene-VPVV882_gp15	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp19	phage	J	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp32	phage	gene-VPVV882_gp32	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp57	phage	gene-VPVV882_gp57	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp20	phage	gene-VPVV882_gp20	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp61	phage	gene-VPVV882_gp61	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp16	phage	gene-VPVV882_gp16	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp38	phage	gene-VPVV882_gp38	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp68	phage	gene-VPVV882_gp68	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp44	phage	gene-VPVV882_gp44	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp21	phage	gene-VPVV882_gp21	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp41	phage	gene-VPVV882_gp41	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp24	phage	gene-VPVV882_gp24	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp28	phage	FI	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp69	phage	gene-VPVV882_gp69	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp45	phage	gene-VPVV882_gp45	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp05	phage	gene-VPVV882_gp05	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp66	phage	gene-VPVV882_gp66	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp04	phage	gene-VPVV882_gp04	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp65	phage	gene-VPVV882_gp65	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp54	phage	gene-VPVV882_gp54	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp53	phage	gene-VPVV882_gp53	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp18	phage	gene-VPVV882_gp18	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp36	phage	gene-VPVV882_gp36	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp40	phage	gene-VPVV882_gp40	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp67	phage	gene-VPVV882_gp67	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp25	phage	gene-VPVV882_gp25	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp09	phage	gene-VPVV882_gp09	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp30	phage	gene-VPVV882_gp30	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp62	phage	gene-VPVV882_gp62	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp60	phage	gene-VPVV882_gp60	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp03	phage	gene-VPVV882_gp03	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp26	phage	gene-VPVV882_gp26	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp14	phage	gene-VPVV882_gp14	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp31	phage	gene-VPVV882_gp31	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp39	phage	gene-VPVV882_gp39	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp70	phage	gene-VPVV882_gp70	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp46	phage	gene-VPVV882_gp46	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp47	phage	gene-VPVV882_gp47	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp13	phage	gene-VPVV882_gp13	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp10	phage	gene-VPVV882_gp10	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp34	phage	gene-VPVV882_gp34	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp71	phage	gene-VPVV882_gp71	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp06	phage	gene-VPVV882_gp06	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp22	phage	gene-VPVV882_gp22	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp49	phage	gene-VPVV882_gp49	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp02	phage	gene-VPVV882_gp02	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp12	phage	gene-VPVV882_gp12	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp07	phage	gene-VPVV882_gp07	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp11	phage	gene-VPVV882_gp11	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp33	phage	gene-VPVV882_gp33	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp51	phage	gene-VPVV882_gp51	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp29	phage	gene-VPVV882_gp29	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp64	phage	gene-VPVV882_gp64	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp17	phage	gene-VPVV882_gp17	late	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp08	phage	gene-VPVV882_gp08	early	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-VPVV882_gp59	phage	gene-VPVV882_gp59	middle	Sprenger_VC_delta_tdh_VP882_WT_cleaned.tsv
gene-T4p055	phage	46.1	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p242	phage	frd.3	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p262	phage	motA	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p041	phage	uvsX	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p021	phage	modB	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p212	phage	30.9	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p079	phage	49	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p114	phage	vs.3	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p058	phage	47.1	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p140	phage	3	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p250	phage	35	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p026	phage	mrh	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p191	phage	51	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p205	phage	30.3	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p224	phage	pseT.1	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p270	phage	ndd.2	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p082	phage	49.2	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p267	phage	stp	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p177	phage	24	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p022	phage	modA.2	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p027	phage	mrh.1	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p002	phage	rIIA.1	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p228	phage	gene-T4p228_gene_rnlA	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p081	phage	49.1	late	Wolfram-Schauerte_cleaned.tsv
gene-T4p037	phage	61.4	middle	Wolfram-Schauerte_cleaned.tsv
gene-T4p091	phage	nrdC.7	middle	Wolfram-Schauerte_cleaned.tsv
